review_id,text,source,item,true_sentiment,review_date,clean_text,vader_compound,textblob_polarity,textblob_subjectivity,ensemble_score,predicted_sentiment,joy,anger,sadness,fear,trust,surprise,dominant_emotion,total_emotion_words
REV102652,The yoga mat stopped working and support was unhelpful. Never again.,News Headline,yoga mat,negative,2024-06-27,The yoga mat stopped working and support was unhelpful. Never again.,0.2023,0.0,0.0,0.1214,positive,0,0,0,0,0,0,none,0
REV102653,This wireless headphones caused nothing but problems since day one.!!,News Headline,wireless headphones,negative,2024-11-16,This wireless headphones caused nothing but problems since day one.!!,0.5379,0.0,0.0,0.3227,positive,0,0,0,0,0,0,none,0
REV102655,"I'm so disappointed with this airline, complete waste of money. Never again.",Twitter/X Post,airline,negative,2024-07-31,"I'm so disappointed with this airline, complete waste of money. Never again.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV102657,"Awful experience with the office chair, would not recommend at all. Never again.",News Headline,office chair,negative,2024-01-04,"Awful experience with the office chair, would not recommend at all. Never again.",-0.6261,-1.0,1.0,-0.7757,negative,0,0,0,0,1,0,trust,1
REV102659,This mobile app is poorly made and feels cheap.,Facebook Comment,mobile app,negative,2024-12-04,This mobile app is poorly made and feels cheap.,0.0,0.0,0.65,0.0,neutral,0,0,0,0,0,0,none,0
REV102677,The customer service team was super helpful with my electric toothbrush order. :),Facebook Comment,electric toothbrush,positive,2024-10-25,The customer service team was super helpful with my electric toothbrush order. :),0.8658,0.4167,0.8333,0.6861,positive,0,0,0,0,0,0,none,0
REV102679,"Awful experience with the restaurant chain, would not recommend at all. 😡",Twitter/X Post,restaurant chain,negative,2024-04-24,"Awful experience with the restaurant chain, would not recommend at all.",-0.6261,-1.0,1.0,-0.7757,negative,0,0,0,0,1,0,trust,1
REV102683,"Awful experience with the airline, would not recommend at all. :(",Product Forum,airline,negative,2024-03-30,"Awful experience with the airline, would not recommend at all. :(",-0.7912,-0.875,1.0,-0.8247,negative,0,0,0,0,1,0,trust,1
REV102685,The subscription plan arrived damaged and customer service ignored me.!!,News Headline,subscription plan,negative,2024-10-25,The subscription plan arrived damaged and customer service ignored me.!!,-0.6988,0.0,0.0,-0.4193,negative,0,0,0,0,0,0,none,0
REV102686,"This subscription plan is a game changer, I use it every single day. Love it!",News Headline,subscription plan,positive,2024-03-26,"This subscription plan is a game changer, I use it every single day. Love it!",0.6696,0.0512,0.4048,0.4222,positive,1,0,0,0,0,0,joy,1
REV102693,This delivery service caused nothing but problems since day one.,Facebook Comment,delivery service,negative,2024-10-17,This delivery service caused nothing but problems since day one.,0.438,0.0,0.0,0.2628,positive,0,0,0,0,0,0,none,0
REV102696,The streaming service stopped working and support was unhelpful.,News Headline,streaming service,negative,2024-06-28,The streaming service stopped working and support was unhelpful.,0.2023,0.0,0.0,0.1214,positive,0,0,0,0,0,0,none,0
REV102701,"This yoga mat is fantastic, best purchase I've made all year.!!",Amazon Review,yoga mat,positive,2024-10-18,"This yoga mat is fantastic, best purchase I've made all year.!!",0.855,0.7,0.6,0.793,positive,2,0,0,0,0,0,joy,2
REV102704,"The airline is okay, not great but not bad either.",Product Forum,airline,neutral,2024-09-06,"The airline is okay, not great but not bad either.",0.4728,0.15,0.6389,0.3437,positive,1,0,0,0,0,0,joy,1
REV102705,The fitness tracker is overpriced for such low quality.,News Headline,fitness tracker,negative,2024-12-28,The fitness tracker is overpriced for such low quality.,0.0,0.0,0.4,0.0,neutral,0,0,0,0,0,0,none,0
REV102711,"Very frustrated with the coffee maker, it never worked as advertised.",Amazon Review,coffee maker,negative,2024-12-19,"Very frustrated with the coffee maker, it never worked as advertised.",-0.5709,-0.91,0.26,-0.7065,negative,0,1,0,0,0,0,anger,1
REV102716,"This water bottle is a game changer, I use it every single day.!!",News Headline,water bottle,positive,2024-11-10,"This water bottle is a game changer, I use it every single day.!!",0.0,-0.2558,0.3071,-0.1023,negative,0,0,0,0,0,0,none,0
REV102717,"Awful experience with the bluetooth speaker, would not recommend at all. :(",News Headline,bluetooth speaker,negative,2024-05-17,"Awful experience with the bluetooth speaker, would not recommend at all. :(",-0.7912,-0.875,1.0,-0.8247,negative,0,0,0,0,1,0,trust,1
REV102720,I hate how unreliable this backpack turned out to be.!!,Amazon Review,backpack,negative,2024-10-18,I hate how unreliable this backpack turned out to be.!!,-0.6467,-1.0,0.9,-0.788,negative,0,1,0,0,0,0,anger,1
REV102722,The customer service team was super helpful with my electric toothbrush order. Love it!,Twitter/X Post,electric toothbrush,positive,2024-08-28,The customer service team was super helpful with my electric toothbrush order. Love it!,0.9041,0.4792,0.6333,0.7341,positive,1,0,0,0,0,0,joy,1
REV102727,Comparing the office chair to similar products on the market now.,News Headline,office chair,neutral,2024-07-03,Comparing the office chair to similar products on the market now.,0.0,0.0,0.4,0.0,neutral,0,0,0,0,0,0,none,0
REV102729,"Worst mobile app I have ever bought, total regret.",News Headline,mobile app,negative,2024-09-08,"Worst mobile app I have ever bought, total regret.",-0.8016,-0.5,0.875,-0.681,negative,0,0,1,0,0,0,sadness,1
REV102730,The customer service team was super helpful with my air purifier order.,Facebook Comment,air purifier,positive,2024-05-18,The customer service team was super helpful with my air purifier order.,0.7717,0.3333,0.6667,0.5964,positive,0,0,0,0,0,0,none,0
REV102735,"Absolutely love this yoga mat, it exceeded all my expectations! :)",News Headline,yoga mat,positive,2024-08-21,"Absolutely love this yoga mat, it exceeded all my expectations! :)",0.831,0.5625,0.8,0.7236,positive,1,0,0,0,0,0,joy,1
REV102736,What a wonderful laptop stand! Great value for the price. Love it!,Product Forum,laptop stand,positive,2024-04-27,What a wonderful laptop stand! Great value for the price. Love it!,0.9431,0.8083,0.7833,0.8892,positive,3,0,0,0,0,0,joy,3
REV102738,"Worst water bottle I have ever bought, total regret. Never again.",Twitter/X Post,water bottle,negative,2024-02-12,"Worst water bottle I have ever bought, total regret. Never again.",-0.8016,-0.5,0.875,-0.681,negative,0,0,1,0,0,0,sadness,1
REV102745,This laptop stand caused nothing but problems since day one.,Product Forum,laptop stand,negative,2024-05-28,This laptop stand caused nothing but problems since day one.,0.438,0.0,0.0,0.2628,positive,0,0,0,0,0,0,none,0
REV102746,The customer service team was super helpful with my running shoes order. Love it!,Facebook Comment,running shoes,positive,2024-12-22,The customer service team was super helpful with my running shoes order. Love it!,0.9041,0.4792,0.6333,0.7341,positive,1,0,0,0,0,0,joy,1
REV102753,This kitchen blender is poorly made and feels cheap. Never again.,Facebook Comment,kitchen blender,negative,2024-03-26,This kitchen blender is poorly made and feels cheap. Never again.,0.0,0.0,0.65,0.0,neutral,0,0,0,0,0,0,none,0
REV102758,This streaming service is poorly made and feels cheap. Never again.,Facebook Comment,streaming service,negative,2024-10-04,This streaming service is poorly made and feels cheap. Never again.,0.0,0.0,0.65,0.0,neutral,0,0,0,0,0,0,none,0
REV102760,"Five stars for the laptop stand, it changed the way I do things.!!",Product Forum,laptop stand,positive,2024-05-13,"Five stars for the laptop stand, it changed the way I do things.!!",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV102765,"Awful experience with the airline, would not recommend at all. 😡",News Headline,airline,negative,2024-06-09,"Awful experience with the airline, would not recommend at all.",-0.6261,-1.0,1.0,-0.7757,negative,0,0,0,0,1,0,trust,1
REV102769,Highly recommend the kitchen blender to anyone looking for quality.!!,Facebook Comment,kitchen blender,positive,2024-09-16,Highly recommend the kitchen blender to anyone looking for quality.!!,0.5231,0.25,0.54,0.4139,positive,0,0,0,0,1,0,trust,1
REV102771,"This laptop stand is a game changer, I use it every single day. Love it!",Twitter/X Post,laptop stand,positive,2024-07-27,"This laptop stand is a game changer, I use it every single day. Love it!",0.6696,0.0512,0.4048,0.4222,positive,1,0,0,0,0,0,joy,1
REV102776,The customer service team was super helpful with my laptop stand order.!!,Amazon Review,laptop stand,positive,2024-02-03,The customer service team was super helpful with my laptop stand order.!!,0.8065,0.5208,0.6667,0.6922,positive,0,0,0,0,0,0,none,0
REV102781,Great customer support experience! My whole family loves it. :),News Headline,customer support experience,positive,2024-05-29,Great customer support experience! My whole family loves it. :),0.9299,0.5667,0.7167,0.7846,positive,1,0,0,0,0,0,joy,1
REV102785,"Disappointing airline, definitely returning it.!!",Amazon Review,airline,negative,2024-02-16,"Disappointing airline, definitely returning it.!!",-0.2695,-0.3,0.6,-0.2817,negative,0,0,1,0,0,0,sadness,1
REV102788,"Worst office chair I have ever bought, total regret. Never again.",Product Forum,office chair,negative,2024-01-09,"Worst office chair I have ever bought, total regret. Never again.",-0.8016,-0.5,0.875,-0.681,negative,0,0,1,0,0,0,sadness,1
REV102798,"The restaurant chain does what it's supposed to do, nothing special.",Twitter/X Post,restaurant chain,neutral,2024-09-04,"The restaurant chain does what it's supposed to do, nothing special.",-0.3089,0.3571,0.5714,-0.0425,neutral,0,0,0,0,0,0,none,0
REV102805,I hate how unreliable this wireless headphones turned out to be. Never again.,Twitter/X Post,wireless headphones,negative,2024-05-15,I hate how unreliable this wireless headphones turned out to be. Never again.,-0.5719,-0.8,0.9,-0.6631,negative,0,1,0,0,0,0,anger,1
REV102812,"Very frustrated with the kitchen blender, it never worked as advertised.",Twitter/X Post,kitchen blender,negative,2024-05-12,"Very frustrated with the kitchen blender, it never worked as advertised.",-0.5709,-0.91,0.26,-0.7065,negative,0,1,0,0,0,0,anger,1
REV102816,The air purifier stopped working and support was unhelpful. :(,Facebook Comment,air purifier,negative,2024-10-11,The air purifier stopped working and support was unhelpful. :(,-0.2732,-0.75,1.0,-0.4639,negative,0,0,0,0,0,0,none,0
REV102823,"The coffee maker is okay, not great but not bad either.",Twitter/X Post,coffee maker,neutral,2024-03-12,"The coffee maker is okay, not great but not bad either.",0.4728,0.15,0.6389,0.3437,positive,1,0,0,0,0,0,joy,1
REV102826,"Disappointing running shoes, definitely returning it. Never again.",Product Forum,running shoes,negative,2024-10-29,"Disappointing running shoes, definitely returning it. Never again.",-0.128,-0.3,0.6,-0.1968,negative,0,0,1,0,0,0,sadness,1
REV102829,The kitchen blender is overpriced for such low quality. Never again.,Facebook Comment,kitchen blender,negative,2024-10-21,The kitchen blender is overpriced for such low quality. Never again.,-0.2732,0.0,0.4,-0.1639,negative,0,0,0,0,0,0,none,0
REV102832,This water bottle is poorly made and feels cheap.!!,Amazon Review,water bottle,negative,2024-10-13,This water bottle is poorly made and feels cheap.!!,0.0,0.1125,0.65,0.045,neutral,0,0,0,0,0,0,none,0
REV102838,The air purifier arrived damaged and customer service ignored me.!!,Amazon Review,air purifier,negative,2024-08-23,The air purifier arrived damaged and customer service ignored me.!!,-0.6988,0.0,0.0,-0.4193,negative,0,0,0,0,0,0,none,0
REV102844,This subscription plan caused nothing but problems since day one.,Twitter/X Post,subscription plan,negative,2024-08-11,This subscription plan caused nothing but problems since day one.,0.438,0.0,0.0,0.2628,positive,0,0,0,0,0,0,none,0
REV102848,"Disappointing customer support experience, definitely returning it. Never again.",Amazon Review,customer support experience,negative,2024-12-14,"Disappointing customer support experience, definitely returning it. Never again.",0.296,-0.3,0.6,0.0576,positive,0,0,1,0,0,0,sadness,1
REV102853,"Absolutely love this water bottle, it exceeded all my expectations!!!",Amazon Review,water bottle,positive,2024-07-25,"Absolutely love this water bottle, it exceeded all my expectations!!!",0.7483,0.9766,0.6,0.8396,positive,1,0,0,0,0,0,joy,1
REV102855,"Absolutely love this wireless headphones, it exceeded all my expectations! Love it!",News Headline,wireless headphones,positive,2024-11-09,"Absolutely love this wireless headphones, it exceeded all my expectations! Love it!",0.8828,0.625,0.6,0.7797,positive,2,0,0,0,0,0,joy,2
REV102859,"This coffee maker is a game changer, I use it every single day. :)",Facebook Comment,coffee maker,positive,2024-01-23,"This coffee maker is a game changer, I use it every single day. :)",0.4588,0.0095,0.5381,0.2791,positive,0,0,0,0,0,0,none,0
REV102867,"Excellent restaurant chain, exactly as described and super reliable.",Facebook Comment,restaurant chain,positive,2024-02-05,"Excellent restaurant chain, exactly as described and super reliable.",0.8225,0.5278,0.6389,0.7046,positive,1,0,0,0,1,0,joy,2
REV102870,"Terrible software update, broke after just two days of use. Never again.",Amazon Review,software update,negative,2024-11-13,"Terrible software update, broke after just two days of use. Never again.",-0.7096,-1.0,1.0,-0.8258,negative,0,0,0,0,0,0,none,0
REV102874,Great gaming mouse! My whole family loves it.,Amazon Review,gaming mouse,positive,2024-08-21,Great gaming mouse! My whole family loves it.,0.8439,0.6,0.575,0.7463,positive,1,0,0,0,0,0,joy,1
REV102891,"Disappointing restaurant chain, definitely returning it.",Facebook Comment,restaurant chain,negative,2024-01-21,"Disappointing restaurant chain, definitely returning it.",-0.128,-0.3,0.6,-0.1968,negative,0,0,1,0,0,0,sadness,1
REV102893,"Excellent kitchen blender, exactly as described and super reliable.",Twitter/X Post,kitchen blender,positive,2024-09-30,"Excellent kitchen blender, exactly as described and super reliable.",0.8225,0.5278,0.6389,0.7046,positive,1,0,0,0,1,0,joy,2
REV102895,"This fitness tracker is a game changer, I use it every single day. Love it!",Twitter/X Post,fitness tracker,positive,2024-02-08,"This fitness tracker is a game changer, I use it every single day. Love it!",0.7644,0.0512,0.4048,0.4791,positive,1,0,0,0,0,0,joy,1
